Thoi_gian_rBS_nhan_UTC,Thiet_bi,So_thu_tu_bao_cao,GPS_hop_le,GPS_tin_cay_2D,Vi_do_tho,Kinh_do_tho,Do_cao_tho_m,Toc_do_m_s,So_ve_tinh,HDOP,Tuoi_fix_ms,Cong_suat_phat_dBm,SF,RSSI_dBm,SNR_dB,He_so_kenh_dB,Suy_hao_kenh_dB,PDR_beacon_phan_tram,So_goi_mat_uoc_tinh,Vi_do_rBS,Kinh_do_rBS,Khoang_cach_rBS_node_m
2026-09-10T08:36:12.617123+00:00,SU,440,1,1,20.9808467,105.7961267,25.5,0.01,6,1.1,360,20.0,7,-33.0,9.8,-53.0,53.0,99.278,2,20.9807467,105.796265,18.16
2026-09-10T08:36:14.466073+00:00,DU,336,0,0,0.0,0.0,25.5,0.16,0,4.7,118845,20.0,7,-41.0,9.8,-61.0,61.0,98.551,4,20.9807467,105.796265,
2026-09-10T08:36:17.616523+00:00,SU,441,1,1,20.9808483,105.7961317,25.5,0.09,6,1.1,360,20.0,7,-32.0,10.3,-52.0,52.0,99.281,2,20.9807467,105.796265,18.16
2026-09-10T08:36:19.491927+00:00,DU,337,0,0,0.0,0.0,25.5,0.16,0,4.7,123870,20.0,7,-43.0,9.5,-63.0,63.0,98.556,4,20.9807467,105.796265,
2026-09-10T08:36:22.616087+00:00,SU,442,1,1,20.98085,105.796135,26.1,0.16,6,1.1,360,20.0,7,-30.0,9.8,-50.0,50.0,99.283,2,20.9807467,105.796265,17.87
2026-09-10T08:36:24.516327+00:00,DU,338,0,0,0.0,0.0,25.5,0.16,0,4.7,128895,20.0,7,-41.0,10.0,-61.0,61.0,98.561,4,20.9807467,105.796265,
2026-09-10T08:36:27.615884+00:00,SU,443,1,1,20.9808617,105.7961633,28.8,0.07,6,1.1,360,20.0,7,-51.0,8.8,-71.0,71.0,99.286,2,20.9807467,105.796265,17.72
2026-09-10T08:36:29.541019+00:00,DU,339,0,0,0.0,0.0,25.5,0.16,0,4.7,133920,20.0,7,-41.0,9.8,-61.0,61.0,98.566,4,20.9807467,105.796265,
2026-09-10T08:36:32.616598+00:00,SU,444,1,1,20.98085,105.79618,30.5,0.24,6,1.1,360,20.0,7,-57.0,6.5,-77.0,77.0,99.288,2,20.9807467,105.796265,15.6
2026-09-10T08:36:34.565595+00:00,DU,340,0,0,0.0,0.0,25.5,0.16,0,4.7,138945,20.0,7,-43.0,9.5,-63.0,63.0,98.571,4,20.9807467,105.796265,
2026-09-10T08:36:37.616306+00:00,SU,445,1,1,20.980845,105.7961967,33.1,0.3,6,1.1,360,20.0,7,-47.0,9.3,-67.0,67.0,99.291,2,20.9807467,105.796265,14.49
2026-09-10T08:36:39.590427+00:00,DU,341,0,0,0.0,0.0,25.5,0.16,0,4.7,143970,20.0,7,-41.0,9.5,-61.0,61.0,98.577,4,20.9807467,105.796265,
2026-09-10T08:36:42.616054+00:00,SU,446,1,1,20.9808617,105.7962483,33.8,0.16,6,1.1,360,20.0,7,-55.0,8.0,-75.0,75.0,99.293,2,20.9807467,105.796265,13.5
2026-09-10T08:36:44.614915+00:00,DU,342,0,0,0.0,0.0,25.5,0.16,0,4.7,148995,20.0,7,-44.0,9.3,-64.0,64.0,98.582,4,20.9807467,105.796265,
2026-09-10T08:36:47.615880+00:00,SU,447,1,1,20.9808117,105.796305,28.5,0.47,6,1.1,360,20.0,7,-44.0,9.5,-64.0,64.0,99.296,2,20.9807467,105.796265,11.07
2026-09-10T08:36:49.641140+00:00,DU,343,0,0,0.0,0.0,25.5,0.16,0,4.7,154020,20.0,7,-42.0,10.0,-62.0,62.0,98.587,4,20.9807467,105.796265,
2026-09-10T08:36:52.615504+00:00,SU,448,1,1,20.9807733,105.7963917,26.6,0.24,5,1.6,360,20.0,7,-53.0,8.0,-73.0,73.0,99.298,2,20.9807467,105.796265,8.34
2026-09-10T08:36:54.665701+00:00,DU,344,0,0,0.0,0.0,25.5,0.16,0,4.7,159045,20.0,7,-41.0,9.5,-61.0,61.0,98.592,4,20.9807467,105.796265,
2026-09-10T08:36:57.616409+00:00,SU,449,1,1,20.9807067,105.796435,22.1,0.01,5,1.3,360,20.0,7,-59.0,5.8,-79.0,79.0,99.301,2,20.9807467,105.796265,13.48
2026-09-10T08:36:59.690270+00:00,DU,345,1,0,20.9802867,105.7961983,25.5,1.11,3,7.5,730,20.0,7,-40.0,9.5,-60.0,60.0,98.596,4,20.9807467,105.796265,
2026-09-10T08:37:02.616274+00:00,SU,450,1,1,20.9806717,105.7963817,21.2,0.12,6,1.1,360,20.0,7,-57.0,6.8,-77.0,77.0,99.303,2,20.9807467,105.796265,13.89
2026-09-10T08:37:04.714988+00:00,DU,346,1,0,20.980065,105.7961867,25.5,1.09,3,7.5,760,20.0,7,-40.0,9.8,-60.0,60.0,98.601,4,20.9807467,105.796265,
2026-09-10T08:37:09.740897+00:00,DU,347,1,0,20.979905,105.7962,25.5,1.28,3,7.5,780,20.0,7,-42.0,9.5,-62.0,62.0,98.606,4,20.9807467,105.796265,
2026-09-10T08:37:12.615902+00:00,SU,452,1,1,20.9806433,105.7964583,18.6,0.19,6,1.1,360,20.0,7,-65.0,-0.3,-85.0,85.0,98.962,3,20.9807467,105.796265,19.52
2026-09-10T08:37:14.767271+00:00,DU,348,1,0,20.9796117,105.79579,25.5,5.19,3,7.5,810,20.0,7,-41.0,9.3,-61.0,61.0,98.611,4,20.9807467,105.796265,
2026-09-10T08:37:17.615948+00:00,SU,453,1,1,20.9806533,105.7965517,20.3,0.17,6,1.1,360,20.0,7,-67.0,3.0,-87.0,87.0,98.966,3,20.9807467,105.796265,22.6
2026-09-10T08:37:19.791675+00:00,DU,349,1,0,20.978505,105.7937183,25.5,4.87,3,7.5,830,20.0,7,-39.0,10.0,-59.0,59.0,98.616,4,20.9807467,105.796265,
2026-09-10T08:37:24.817432+00:00,DU,350,1,0,20.9780233,105.792975,25.5,1.15,3,7.5,0,20.0,7,-42.0,10.0,-62.0,62.0,98.621,4,20.9807467,105.796265,
2026-09-10T08:37:27.615645+00:00,SU,455,1,1,20.9806767,105.7966133,17.7,0.0,5,1.8,360,20.0,7,-67.0,-9.5,-87.0,87.0,98.63,4,20.9807467,105.796265,31.53
2026-09-10T08:37:29.842546+00:00,DU,351,1,0,20.978435,105.7933767,25.5,6.37,3,7.5,20,20.0,7,-40.0,9.0,-60.0,60.0,98.625,4,20.9807467,105.796265,
2026-09-10T08:37:32.615657+00:00,SU,456,1,1,20.9806883,105.7966417,16.6,0.07,5,1.8,360,20.0,7,-67.0,-6.5,-87.0,87.0,98.635,4,20.9807467,105.796265,36.99
2026-09-10T08:37:34.868240+00:00,DU,352,1,0,20.9787067,105.793475,25.5,3.15,3,7.4,50,20.0,7,-43.0,9.5,-63.0,63.0,98.63,4,20.9807467,105.796265,
2026-09-10T08:37:39.894938+00:00,DU,353,1,0,20.9790967,105.7937817,25.5,1.56,3,7.4,70,20.0,7,-42.0,9.3,-62.0,62.0,98.635,4,20.9807467,105.796265,
2026-09-10T08:37:42.617040+00:00,SU,458,1,1,20.9807083,105.7966417,17.7,0.39,6,1.1,360,20.0,7,-65.0,-1.3,-85.0,85.0,98.305,5,20.9807467,105.796265,39.65
2026-09-10T08:37:44.919386+00:00,DU,354,1,0,20.9794817,105.7938317,25.5,1.64,3,7.4,100,20.0,7,-43.0,9.5,-63.0,63.0,98.639,4,20.9807467,105.796265,
2026-09-10T08:37:47.615636+00:00,SU,459,1,1,20.980715,105.79663,17.7,0.26,6,1.1,360,20.0,7,-58.0,6.3,-78.0,78.0,98.311,5,20.9807467,105.796265,39.34
2026-09-10T08:37:49.943646+00:00,DU,355,1,0,20.9793267,105.79394,25.5,1.0,3,7.4,120,20.0,7,-42.0,9.8,-62.0,62.0,98.644,4,20.9807467,105.796265,
2026-09-10T08:37:52.615310+00:00,SU,460,1,1,20.9807367,105.7966333,17.6,0.27,6,1.1,360,20.0,7,-56.0,6.8,-76.0,76.0,98.316,5,20.9807467,105.796265,38.4
2026-09-10T08:37:54.968371+00:00,DU,356,1,0,20.9833233,105.79284,-403.3,0.37,4,6.6,20,20.0,7,-41.0,10.3,-61.0,61.0,98.649,4,20.9807467,105.796265,
2026-09-10T08:37:57.615285+00:00,SU,461,1,1,20.9807717,105.7966983,15.9,0.5,6,1.1,360,20.0,7,-49.0,9.0,-69.0,69.0,98.322,5,20.9807467,105.796265,38.25
2026-09-10T08:37:59.994099+00:00,DU,357,1,0,20.9833267,105.79278,-402.2,0.03,4,6.6,40,20.0,7,-41.0,9.5,-61.0,61.0,98.653,4,20.9807467,105.796265,
2026-09-10T08:38:02.615754+00:00,SU,462,1,1,20.9807717,105.7966883,16.5,0.57,6,1.1,360,20.0,7,-52.0,8.5,-72.0,72.0,98.328,5,20.9807467,105.796265,44.04
2026-09-10T08:38:05.019015+00:00,DU,358,1,0,20.98286,105.7928433,-360.0,0.17,4,6.7,70,20.0,7,-43.0,9.5,-63.0,63.0,98.658,4,20.9807467,105.796265,
2026-09-10T08:38:07.615908+00:00,SU,463,1,1,20.98077,105.796685,18.0,0.14,6,1.1,360,20.0,7,-56.0,6.8,-76.0,76.0,98.333,5,20.9807467,105.796265,44.04
2026-09-10T08:38:10.043587+00:00,DU,359,1,0,20.9828417,105.7927867,-363.5,0.01,4,6.7,90,20.0,7,-41.0,9.8,-61.0,61.0,98.662,4,20.9807467,105.796265,
2026-09-10T08:38:12.615630+00:00,SU,464,1,1,20.980775,105.7966567,18.7,0.09,6,1.1,360,20.0,7,-61.0,3.8,-81.0,81.0,98.339,5,20.9807467,105.796265,43.69
2026-09-10T08:38:15.069577+00:00,DU,360,1,0,20.9831933,105.7928633,-390.8,0.41,4,6.7,120,20.0,7,-42.0,9.3,-62.0,62.0,98.667,4,20.9807467,105.796265,
2026-09-10T08:38:17.614861+00:00,SU,465,1,1,20.9807483,105.7966067,18.8,0.06,6,1.1,360,20.0,7,-58.0,6.3,-78.0,78.0,98.344,5,20.9807467,105.796265,40.75
2026-09-10T08:38:20.092844+00:00,DU,361,1,0,20.9831917,105.793045,-383.4,0.99,4,6.8,140,20.0,7,-41.0,9.8,-61.0,61.0,98.671,4,20.9807467,105.796265,
2026-09-10T08:38:22.615048+00:00,SU,466,1,1,20.9807483,105.7966067,18.7,0.0,5,1.8,360,20.0,7,-62.0,7.5,-82.0,82.0,98.35,5,20.9807467,105.796265,35.48
2026-09-10T08:38:25.118575+00:00,DU,362,1,0,20.98246,105.7934833,-295.7,0.32,4,6.8,170,20.0,7,-41.0,10.0,-61.0,61.0,98.675,4,20.9807467,105.796265,
2026-09-10T08:38:27.615346+00:00,SU,467,1,1,20.9807483,105.7966067,18.7,0.0,5,1.8,360,20.0,7,-63.0,1.5,-83.0,83.0,98.355,5,20.9807467,105.796265,35.48
2026-09-10T08:38:30.143639+00:00,DU,363,1,0,20.9822483,105.7939667,-251.4,0.37,4,6.8,190,20.0,7,-42.0,9.8,-62.0,62.0,98.68,4,20.9807467,105.796265,
2026-09-10T08:38:32.615408+00:00,SU,468,1,1,20.9807467,105.796605,18.7,0.0,6,1.1,360,20.0,7,-63.0,1.5,-83.0,83.0,98.361,5,20.9807467,105.796265,35.48
2026-09-10T08:38:35.167893+00:00,DU,364,1,0,20.9820217,105.7943067,-209.8,0.04,4,3.3,220,20.0,7,-42.0,9.8,-62.0,62.0,98.684,4,20.9807467,105.796265,
2026-09-10T08:38:37.616397+00:00,SU,469,1,1,20.9807467,105.796605,18.7,0.0,6,1.1,360,20.0,7,-62.0,2.0,-82.0,82.0,98.366,5,20.9807467,105.796265,35.3
2026-09-10T08:38:40.192706+00:00,DU,365,1,0,20.9818817,105.7944783,-187.6,0.06,4,3.3,240,20.0,7,-41.0,9.5,-61.0,61.0,98.689,4,20.9807467,105.796265,
2026-09-10T08:38:42.615495+00:00,SU,470,1,1,20.9807317,105.7965783,18.0,0.15,5,1.2,360,20.0,7,-64.0,0.3,-84.0,84.0,98.371,5,20.9807467,105.796265,35.3
2026-09-10T08:38:45.218341+00:00,DU,366,1,0,20.98218,105.7945067,-212.1,0.44,4,3.3,270,20.0,7,-41.0,9.3,-61.0,61.0,98.693,4,20.9807467,105.796265,
2026-09-10T08:38:47.616738+00:00,SU,471,1,1,20.9807167,105.79655,17.3,0.35,6,1.1,360,20.0,7,-62.0,2.5,-82.0,82.0,98.377,5,20.9807467,105.796265,32.57
2026-09-10T08:38:50.243183+00:00,DU,367,1,0,20.9821283,105.794535,-208.2,0.45,4,3.3,290,20.0,7,-40.0,9.8,-60.0,60.0,98.697,4,20.9807467,105.796265,
2026-09-10T08:38:52.615100+00:00,SU,472,1,1,20.9807017,105.7964933,18.3,0.03,6,1.1,360,20.0,7,-63.0,1.8,-83.0,83.0,98.382,5,20.9807467,105.796265,29.78
2026-09-10T08:38:55.267759+00:00,DU,368,1,0,20.98165,105.7946817,-157.4,0.18,4,3.3,310,20.0,7,-41.0,10.0,-61.0,61.0,98.701,4,20.9807467,105.796265,
2026-09-10T08:38:57.614897+00:00,SU,473,1,1,20.98068,105.7964133,20.3,0.03,6,1.1,360,20.0,7,-61.0,8.0,-81.0,81.0,98.387,5,20.9807467,105.796265,24.23
2026-09-10T08:39:00.292710+00:00,DU,369,1,0,20.9815933,105.7947267,-149.0,0.5,4,3.3,340,20.0,7,-42.0,9.8,-62.0,62.0,98.706,4,20.9807467,105.796265,
2026-09-10T08:39:02.614789+00:00,SU,474,1,1,20.98068,105.7964,21.6,0.08,6,1.1,360,20.0,7,-63.0,1.5,-83.0,83.0,98.392,5,20.9807467,105.796265,17.09
2026-09-10T08:39:05.317575+00:00,DU,370,1,0,20.981715,105.7947083,-160.5,0.44,4,3.3,370,20.0,7,-40.0,9.3,-60.0,60.0,98.71,4,20.9807467,105.796265,
2026-09-10T08:39:07.614121+00:00,SU,475,1,1,20.9806833,105.79639,23.5,0.09,6,1.1,360,20.0,7,-63.0,2.0,-83.0,83.0,98.397,5,20.9807467,105.796265,15.86
2026-09-10T08:39:10.342800+00:00,DU,371,1,0,20.9822617,105.794655,-210.9,0.55,4,3.3,390,20.0,7,-43.0,9.8,-63.0,63.0,98.714,4,20.9807467,105.796265,
2026-09-10T08:39:12.614775+00:00,SU,476,1,1,20.9806883,105.7963767,26.4,0.11,6,1.1,360,20.0,7,-63.0,2.3,-83.0,83.0,98.403,5,20.9807467,105.796265,14.77
2026-09-10T08:39:15.369157+00:00,DU,372,1,0,20.9821017,105.7946367,-199.6,0.32,4,3.3,420,20.0,7,-41.0,10.3,-61.0,61.0,98.718,4,20.9807467,105.796265,
2026-09-10T08:39:17.614775+00:00,SU,477,1,1,20.9807033,105.796395,29.0,0.14,6,1.1,360,20.0,7,-63.0,2.0,-83.0,83.0,98.408,5,20.9807467,105.796265,14.51
2026-09-10T08:39:20.392866+00:00,DU,373,1,0,20.9817417,105.7947283,-162.2,0.83,4,3.3,440,20.0,7,-41.0,9.5,-61.0,61.0,98.722,4,20.9807467,105.796265,
2026-09-10T08:39:22.614413+00:00,SU,478,1,1,20.9807133,105.7964067,31.0,0.08,6,1.1,360,20.0,7,-61.0,7.5,-81.0,81.0,98.413,5,20.9807467,105.796265,14.33
2026-09-10T08:39:25.417044+00:00,DU,374,1,0,20.9815883,105.79477,-145.5,0.2,4,3.3,470,20.0,7,-42.0,10.0,-62.0,62.0,98.726,4,20.9807467,105.796265,
2026-09-10T08:39:27.614415+00:00,SU,479,1,1,20.9807,105.796355,32.8,0.11,6,1.1,360,20.0,7,-63.0,2.0,-83.0,83.0,98.418,5,20.9807467,105.796265,14.33
2026-09-10T08:39:30.441744+00:00,DU,375,1,0,20.9814133,105.794795,-127.9,0.32,4,3.3,490,20.0,7,-42.0,9.3,-62.0,62.0,98.73,4,20.9807467,105.796265,
2026-09-10T08:39:32.615847+00:00,SU,480,1,1,20.980685,105.796315,33.6,0.03,6,1.1,360,20.0,7,-63.0,2.0,-83.0,83.0,98.423,5,20.9807467,105.796265,10.69
2026-09-10T08:39:35.467520+00:00,DU,376,1,0,20.9815833,105.7947767,-142.9,0.73,4,3.3,520,20.0,7,-42.0,9.5,-62.0,62.0,98.734,4,20.9807467,105.796265,
2026-09-10T08:39:37.614646+00:00,SU,481,1,1,20.980675,105.79629,33.8,0.09,6,1.1,360,20.0,7,-64.0,1.5,-84.0,84.0,98.428,5,20.9807467,105.796265,8.6
2026-09-10T08:39:40.492493+00:00,DU,377,1,0,20.9813433,105.7947867,-122.0,1.07,4,3.3,540,20.0,7,-41.0,9.8,-61.0,61.0,98.738,4,20.9807467,105.796265,
2026-09-10T08:39:42.615711+00:00,SU,482,1,1,20.9806683,105.79627,34.4,0.02,6,1.1,360,20.0,7,-63.0,1.5,-83.0,83.0,98.433,5,20.9807467,105.796265,8.38
2026-09-10T08:39:45.516957+00:00,DU,378,1,0,20.9806917,105.794875,-59.8,0.48,3,7.4,570,20.0,7,-41.0,9.8,-61.0,61.0,98.742,4,20.9807467,105.796265,
2026-09-10T08:39:47.614105+00:00,SU,483,1,1,20.9806633,105.7962583,34.7,0.0,6,1.1,360,20.0,7,-63.0,1.0,-83.0,83.0,98.438,5,20.9807467,105.796265,8.73
2026-09-10T08:39:50.542124+00:00,DU,379,1,0,20.98134,105.794635,-131.7,1.22,3,7.4,590,20.0,7,-42.0,9.5,-62.0,62.0,98.746,4,20.9807467,105.796265,
2026-09-10T08:39:52.613682+00:00,SU,484,1,1,20.9806683,105.7962617,35.9,0.04,6,1.1,360,20.0,7,-63.0,1.8,-83.0,83.0,98.442,5,20.9807467,105.796265,8.72
2026-09-10T08:39:55.567467+00:00,DU,380,1,0,20.981905,105.7944883,-188.7,0.5,4,3.3,610,20.0,7,-41.0,9.8,-61.0,61.0,98.75,4,20.9807467,105.796265,
2026-09-10T08:39:57.615265+00:00,SU,485,1,1,20.98067,105.7962567,37.2,0.08,6,1.1,360,20.0,7,-63.0,1.3,-83.0,83.0,98.447,5,20.9807467,105.796265,8.75
2026-09-10T08:40:00.592442+00:00,DU,381,1,0,20.98202,105.7940067,-223.7,0.53,4,3.3,640,20.0,7,-42.0,9.0,-62.0,62.0,98.754,4,20.9807467,105.796265,
2026-09-10T08:40:02.614098+00:00,SU,486,1,1,20.980665,105.7962383,38.3,0.0,6,1.1,360,20.0,7,-61.0,7.8,-81.0,81.0,98.452,5,20.9807467,105.796265,8.76
2026-09-10T08:40:05.617076+00:00,DU,382,1,0,20.9828217,105.7924567,-376.7,0.16,4,3.3,660,20.0,7,-41.0,10.0,-61.0,61.0,98.758,4,20.9807467,105.796265,
2026-09-10T08:40:07.614240+00:00,SU,487,1,1,20.980665,105.7962367,38.3,0.0,6,1.1,360,20.0,7,-63.0,1.8,-83.0,83.0,98.457,5,20.9807467,105.796265,9.5
2026-09-10T08:40:10.641509+00:00,DU,383,1,0,20.9827383,105.7921583,-387.9,1.05,4,3.3,690,20.0,7,-42.0,9.8,-62.0,62.0,98.762,4,20.9807467,105.796265,
2026-09-10T08:40:12.613417+00:00,SU,488,1,1,20.9806583,105.7962483,35.4,0.03,6,1.1,360,20.0,7,-63.0,1.8,-83.0,83.0,98.462,5,20.9807467,105.796265,9.5
2026-09-10T08:40:15.666821+00:00,DU,384,1,0,20.98226,105.792205,-341.9,0.51,4,3.3,710,20.0,7,-42.0,9.5,-62.0,62.0,98.765,4,20.9807467,105.796265,
2026-09-10T08:40:17.614166+00:00,SU,489,1,1,20.9806533,105.79625,34.0,0.22,6,1.1,340,20.0,7,-63.0,1.3,-83.0,83.0,98.466,5,20.9807467,105.796265,9.98
2026-09-10T08:40:20.693474+00:00,DU,385,1,0,20.9825533,105.7921683,-368.5,0.31,4,3.3,750,20.0,7,-41.0,9.0,-61.0,61.0,98.769,4,20.9807467,105.796265,
2026-09-10T08:40:22.614053+00:00,SU,490,1,1,20.9806483,105.7962383,34.5,0.0,5,1.9,360,20.0,7,-63.0,1.8,-83.0,83.0,98.471,5,20.9807467,105.796265,10.53
2026-09-10T08:40:25.718119+00:00,DU,386,1,0,20.9824617,105.7919833,-371.5,0.34,4,3.3,770,20.0,7,-42.0,9.8,-62.0,62.0,98.773,4,20.9807467,105.796265,
2026-09-10T08:40:27.613847+00:00,SU,491,1,1,20.9806467,105.7962333,34.8,0.0,6,1.1,360,20.0,7,-63.0,1.5,-83.0,83.0,98.476,5,20.9807467,105.796265,11.29
2026-09-10T08:40:30.743547+00:00,DU,387,1,0,20.9823117,105.7920083,-354.5,0.73,4,3.3,790,20.0,7,-41.0,9.3,-61.0,61.0,98.777,4,20.9807467,105.796265,
2026-09-10T08:40:32.613378+00:00,SU,492,1,1,20.980645,105.796225,35.2,0.04,6,1.1,360,20.0,7,-66.0,1.3,-86.0,86.0,98.48,5,20.9807467,105.796265,11.6
2026-09-10T08:40:35.768450+00:00,DU,388,1,0,20.9829933,105.7912233,-458.4,0.39,4,3.3,820,20.0,7,-40.0,9.5,-60.0,60.0,98.78,4,20.9807467,105.796265,
2026-09-10T08:40:37.613275+00:00,SU,493,1,1,20.9806283,105.7961683,37.0,0.04,6,1.1,360,20.0,7,-64.0,-0.3,-84.0,84.0,98.485,5,20.9807467,105.796265,12.05
2026-09-10T08:40:40.793998+00:00,DU,389,1,0,20.982715,105.79161,-415.6,0.26,4,3.3,840,20.0,7,-41.0,9.3,-61.0,61.0,98.784,4,20.9807467,105.796265,
2026-09-10T08:40:42.613718+00:00,SU,494,1,1,20.9806267,105.7961667,37.0,0.0,6,1.1,360,20.0,7,-64.0,1.0,-84.0,84.0,98.489,5,20.9807467,105.796265,16.56
2026-09-10T08:40:45.819798+00:00,DU,390,1,0,20.9821583,105.7923183,-326.5,0.83,4,3.3,0,20.0,7,-41.0,9.5,-61.0,61.0,98.788,4,20.9807467,105.796265,
2026-09-10T08:40:47.613550+00:00,SU,495,1,1,20.9806267,105.7961667,37.2,0.0,6,1.1,360,20.0,7,-63.0,2.3,-83.0,83.0,98.494,5,20.9807467,105.796265,16.8
2026-09-10T08:40:50.845294+00:00,DU,391,1,0,20.9797983,105.7930867,-76.1,0.32,4,5.7,30,20.0,7,-42.0,9.3,-62.0,62.0,98.792,4,20.9807467,105.796265,
2026-09-10T08:40:52.613158+00:00,SU,496,1,1,20.98063,105.7961667,38.1,0.18,6,1.1,360,20.0,7,-63.0,1.8,-83.0,83.0,98.498,5,20.9807467,105.796265,16.8
2026-09-10T08:40:55.870498+00:00,DU,392,1,1,20.9800633,105.7948617,4.5,0.4,6,1.2,50,20.0,7,-41.0,9.8,-61.0,61.0,98.795,4,20.9807467,105.796265,
2026-09-10T08:40:57.612989+00:00,SU,497,1,1,20.9806283,105.7961583,38.9,0.0,6,1.1,360,20.0,7,-63.0,1.8,-83.0,83.0,98.503,5,20.9807467,105.796265,16.66
2026-09-10T08:41:00.895710+00:00,DU,393,1,1,20.9803183,105.7954733,24.8,0.15,6,1.2,80,20.0,7,-43.0,10.0,-63.0,63.0,98.799,4,20.9807467,105.796265,
2026-09-10T08:41:02.613980+00:00,SU,498,1,1,20.9806283,105.7961583,38.9,0.0,5,1.9,360,20.0,7,-62.0,8.0,-82.0,82.0,98.507,5,20.9807467,105.796265,17.21
2026-09-10T08:41:05.921397+00:00,DU,394,1,1,20.980385,105.7956567,32.9,0.33,6,1.2,100,20.0,7,-39.0,9.8,-59.0,59.0,98.802,4,20.9807467,105.796265,95.0
2026-09-10T08:41:07.613607+00:00,SU,499,1,1,20.9806333,105.7961717,38.6,0.07,6,1.2,360,20.0,7,-64.0,1.0,-84.0,84.0,98.512,5,20.9807467,105.796265,17.21
2026-09-10T08:41:10.947244+00:00,DU,395,1,1,20.9804083,105.7958117,40.3,0.68,6,1.2,130,20.0,7,-41.0,10.5,-61.0,61.0,98.806,4,20.9807467,105.796265,74.87
2026-09-10T08:41:12.613326+00:00,SU,500,1,1,20.9806367,105.79618,39.0,0.05,6,1.2,360,20.0,7,-64.0,1.5,-84.0,84.0,98.516,5,20.9807467,105.796265,15.9
2026-09-10T08:41:15.971233+00:00,DU,396,1,0,20.9804367,105.7958567,40.7,0.29,5,3.1,20,20.0,7,-42.0,9.5,-62.0,62.0,98.81,4,20.9807467,105.796265,
2026-09-10T08:41:17.612948+00:00,SU,501,1,1,20.9806433,105.7961917,39.9,0.2,6,1.2,360,20.0,7,-64.0,0.8,-84.0,84.0,98.521,5,20.9807467,105.796265,15.08
2026-09-10T08:41:20.995572+00:00,DU,397,1,1,20.9804367,105.7958,37.7,0.06,6,1.2,40,20.0,7,-41.0,10.0,-61.0,61.0,98.813,4,20.9807467,105.796265,
2026-09-10T08:41:22.612934+00:00,SU,502,1,1,20.9806467,105.7961967,40.1,0.15,6,1.2,360,20.0,7,-64.0,1.3,-84.0,84.0,98.525,5,20.9807467,105.796265,13.79
2026-09-10T08:41:26.020665+00:00,DU,398,1,1,20.98044,105.7957033,32.0,0.12,6,1.2,60,20.0,7,-42.0,9.5,-62.0,62.0,98.817,4,20.9807467,105.796265,
2026-09-10T08:41:27.613303+00:00,SU,503,1,1,20.9806433,105.7961967,38.9,0.07,5,1.9,360,20.0,7,-64.0,0.8,-84.0,84.0,98.529,5,20.9807467,105.796265,13.51
2026-09-10T08:41:31.046391+00:00,DU,399,1,1,20.9804583,105.7956733,28.5,0.14,6,1.2,90,20.0,7,-42.0,9.5,-62.0,62.0,98.82,4,20.9807467,105.796265,67.56
2026-09-10T08:41:32.612906+00:00,SU,504,1,1,20.9806433,105.7961983,38.7,0.0,6,1.2,360,20.0,7,-62.0,8.0,-82.0,82.0,98.534,5,20.9807467,105.796265,13.51
2026-09-10T08:41:36.071097+00:00,DU,400,1,1,20.9805,105.7956933,26.6,0.03,6,1.2,110,20.0,7,-41.0,9.8,-61.0,61.0,98.824,4,20.9807467,105.796265,67.46
2026-09-10T08:41:37.613092+00:00,SU,505,1,1,20.9806433,105.7961983,38.7,0.0,6,1.2,360,20.0,7,-64.0,0.8,-84.0,84.0,98.538,5,20.9807467,105.796265,13.42
2026-09-10T08:41:41.095466+00:00,DU,401,1,1,20.9804917,105.79574,28.5,0.35,6,1.2,140,20.0,7,-41.0,10.3,-61.0,61.0,98.827,4,20.9807467,105.796265,65.78
2026-09-10T08:41:42.613400+00:00,SU,506,1,1,20.9806467,105.7962033,39.3,0.07,6,1.2,360,20.0,7,-64.0,1.0,-84.0,84.0,98.542,5,20.9807467,105.796265,13.42
2026-09-10T08:41:46.120368+00:00,DU,402,1,1,20.9804667,105.795765,32.0,0.21,6,1.2,160,20.0,7,-42.0,9.5,-62.0,62.0,98.83,4,20.9807467,105.796265,61.44
2026-09-10T08:41:47.613175+00:00,SU,507,1,1,20.9806533,105.7962117,40.5,0.07,6,1.2,360,20.0,7,-59.0,7.8,-79.0,79.0,98.547,5,20.9807467,105.796265,12.83
2026-09-10T08:41:51.145088+00:00,DU,403,1,1,20.980425,105.7957167,33.0,0.18,6,1.2,190,20.0,7,-41.0,9.3,-61.0,61.0,98.834,4,20.9807467,105.796265,62.77
2026-09-10T08:41:52.613256+00:00,SU,508,1,1,20.9806567,105.7962167,41.2,0.13,6,1.2,360,20.0,7,-63.0,1.3,-83.0,83.0,98.551,5,20.9807467,105.796265,11.77
2026-09-10T08:41:56.170960+00:00,DU,404,1,1,20.980405,105.795705,34.5,0.04,6,1.2,210,20.0,7,-42.0,9.0,-62.0,62.0,98.837,4,20.9807467,105.796265,67.23
2026-09-10T08:41:57.613720+00:00,SU,509,1,1,20.980645,105.796205,39.0,0.04,6,1.2,360,20.0,7,-63.0,2.0,-83.0,83.0,98.555,5,20.9807467,105.796265,11.77
2026-09-10T08:42:01.196118+00:00,DU,405,1,1,20.9803867,105.7956917,35.4,0.26,6,1.2,240,20.0,7,-41.0,10.0,-61.0,61.0,98.841,4,20.9807467,105.796265,69.46
